Tick	Time	TriggerCode	Block	Trial	GazeDirX	GazeDirY	GazeDirZ	HeadPosX	HeadPosY	HeadPosZ	HeadDirX	HeadDirY	HeadDirZ	EyeOpenL	EyeOpenR	PupilDiaL	PupilDiaR	PupilSensorLx	PupilSensorLy	PupilSensorRx	PupilSensorRy	PositionLx	PositionLy	PositionRx	PositionRy	GazeAngleX	GazeAngleY	HeadAngleX	HeadAngleY	ViewGazeX	ViewGazeY	ViewGazeZ	ViewFixX	ViewFixY	ViewFixZ	HandRPosX	HandRPosY	HandRPosZ	HandRDirX	HandRDirY	HandRDirZ	FixationPointX	FixationPointY	FixationPointZ
2337	61916	0	1	3	-0.1120173	-0.07729023	-0.9906923	0.02909535	1.679685	-0.2086475	-0.09990022	0.03440776	-0.9944024	0.921676	0.8920423	3.017532	3.06929	0.462645	0.4734155	0.4697023	0.4862933	0.462645	0.4734155	0.4697023	0.4862933	-173.549	-175.539	-174.2632	178.0183	0.2975449	2.731197	-0.2623671	0.49188	0.4663308	1.788243	0.01905841	1.231305	-0.3827937	0.3412369	0.5617868	-0.7536265	-0.1797749	1.532016	-2.149303
2338	61927	0	1	3	-0.1069406	-0.07267678	-0.9916001	0.03090382	1.679829	-0.2088262	-0.09704629	0.03412439	-0.9946949	0.925254	0.8948941	3.100616	3.083481	0.4617999	0.4718266	0.4684942	0.4830053	0.4617999	0.4718266	0.4684942	0.4830053	-173.8446	-175.8081	-174.4277	178.0351	0.2942964	2.734076	-0.2620423	0.491248	0.466365	1.787937	0.02094275	1.231726	-0.3835562	0.338456	0.5627422	-0.7541676	-0.1438545	1.555814	-1.950201
2339	61938	0	1	3	-0.1040423	-0.07296292	-0.9918875	0.03268391	1.680085	-0.209316	-0.09484629	0.03314926	-0.9949398	0.925254	0.8948941	3.100616	3.083481	0.4617999	0.4718266	0.4684942	0.4830053	0.4617999	0.4718266	0.4684942	0.4830053	-174.012	-175.7929	-174.5546	178.0917	0.2899548	2.744757	-0.2608505	0.490456	0.4666097	1.787405	0.02311677	1.232095	-0.384357	0.3371455	0.5642689	-0.7536139	-0.1381089	1.554361	-1.950962
2340	61949	0	1	3	-0.1094235	-0.0798386	-0.9907814	0.03425789	1.680227	-0.2094969	-0.09285115	0.03264439	-0.995145	0.9274012	0.8968552	3.057129	3.116089	0.4617578	0.4714786	0.4680728	0.4812673	0.4617578	0.4714786	0.4680728	0.4812673	-173.6977	-175.393	-174.6695	178.1212	0.2879963	2.751119	-0.2601487	0.4896234	0.4667183	1.787081	0.02490222	1.232632	-0.3852662	0.3361805	0.5667249	-0.7522005	-0.1365128	1.538576	-1.961312
2341	61960	0	1	3	-0.08401514	-0.07127609	-0.9939044	0.03574467	1.680384	-0.2096213	-0.09079822	0.03202206	-0.9953544	0.9288397	0.8905215	2.982239	3.119202	0.4590588	0.467769	0.4666264	0.4797132	0.4590588	0.467769	0.4666264	0.4797132	-175.1683	-175.8982	-174.7878	178.1573	0.286363	2.759671	-0.2592112	0.4888941	0.4668732	1.786839	0.02658063	1.233175	-0.3863113	0.3364175	0.5681255	-0.7510372	-0.1466421	1.530728	-2.364108
2342	61971	0	1	3	-0.09778354	-0.0750611	-0.9923675	0.03720289	1.680629	-0.2101367	-0.08947737	0.03164089	-0.9954863	0.9307671	0.8944061	3.100616	3.083481	0.4617999	0.4718266	0.4684942	0.4830053	0.4617999	0.4718266	0.4684942	0.4830053	-174.3725	-175.6745	-174.8639	178.1795	0.284494	2.761571	-0.2590359	0.4879982	0.4669096	1.786131	0.02811432	1.233752	-0.3874749	0.3367484	0.5689987	-0.7502273	-0.1242611	1.552266	-1.95248
2343	61983	0	1	3	-0.09646916	-0.07544094	-0.9924673	0.03867704	1.681025	-0.2107375	-0.08808795	0.03128043	-0.9956216	0.9307671	0.8944061	3.100616	3.083481	0.4617999	0.4718266	0.4684942	0.4830053	0.4617999	0.4718266	0.4684942	0.4830053	-174.4482	-175.6531	-174.9439	178.2005	0.2835502	2.762592	-0.258991	0.4872307	0.4669185	1.785349	0.02932191	1.234365	-0.3885396	0.3366086	0.5703266	-0.7492812	-0.120421	1.552033	-1.953251
2344	61994	0	1	3	-0.1027765	-0.08168849	-0.9913424	0.03975558	1.681263	-0.21092	-0.08666594	0.03154748	-0.9957378	0.9249496	0.9062072	3.057129	3.116089	0.4617578	0.4714786	0.4680728	0.4812673	0.4617578	0.4714786	0.4680728	0.4812673	-174.0811	-175.2894	-175.0257	178.1853	0.2851869	2.757498	-0.2596152	0.4864825	0.4667495	1.78487	0.03072774	1.234956	-0.3897648	0.336035	0.5712317	-0.748849	-0.1204409	1.537694	-1.963576
2345	62005	0	1	3	-0.07612573	-0.0729639	-0.994419	0.04083246	1.681581	-0.2112075	-0.08578978	0.03201038	-0.9957989	0.925793	0.9045501	2.967667	3.117188	0.4588001	0.4682858	0.4661542	0.4796827	0.4588001	0.4682858	0.4661542	0.4796827	-175.6223	-175.8035	-175.076	178.1589	0.2875317	2.74899	-0.2606453	0.4856237	0.4664932	1.784232	0.03169692	1.235672	-0.3911481	0.3342334	0.5728148	-0.748446	-0.1214637	1.531675	-2.293601
2346	62016	0	1	3	-0.0753748	-0.07251392	-0.994509	0.04178691	1.681748	-0.2114224	-0.08480212	0.03282791	-0.9958569	0.925793	0.9045501	2.967667	3.117188	0.4588001	0.4682858	0.4661542	0.4796827	0.4588001	0.4682858	0.4661542	0.4796827	-175.6658	-175.8297	-175.1327	178.112	0.2903545	2.735642	-0.2622111	0.4848956	0.4661484	1.78363	0.03250992	1.236405	-0.392534	0.3309563	0.5751929	-0.7480785	-0.1186925	1.533532	-2.294079
2347	62027	0	1	3	-0.07568766	-0.06991215	-0.9946724	0.0427196	1.682114	-0.2120355	-0.08410023	0.03312559	-0.9959067	0.9270703	0.9080335	3.035492	3.064453	0.4576647	0.4691103	0.4659408	0.4796827	0.4576647	0.4691103	0.4659408	0.4796827	-175.6485	-175.9795	-175.1731	178.0949	0.2925179	2.726929	-0.2632959	0.4841566	0.465944	1.782712	0.03302592	1.23722	-0.3938032	0.3263597	0.578436	-0.7475969	-0.1175389	1.541482	-2.324935
2348	62038	0	1	3	-0.07496251	-0.06923517	-0.9947665	0.04346538	1.682255	-0.2122762	-0.08341407	0.03368497	-0.9959456	0.9270703	0.9080335	3.092422	3.063782	0.4567065	0.4695222	0.465479	0.4796883	0.4567065	0.4695222	0.465479	0.4796883	-175.6905	-176.0187	-175.2125	178.0629	0.2951338	2.717295	-0.2644566	0.4834754	0.4657001	1.782137	0.03362769	1.23798	-0.3950657	0.3217009	0.5804842	-0.7480285	-0.113549	1.542076	-2.336819
2349	62049	0	1	3	-0.07439024	-0.06868636	-0.9948474	0.04410464	1.682364	-0.2124957	-0.08280879	0.03436902	-0.9959727	0.9270703	0.9080335	3.092422	3.063782	0.4567065	0.4695222	0.465479	0.4796883	0.4567065	0.4695222	0.465479	0.4796883	-175.7236	-176.0505	-175.2472	178.0237	0.29903	2.706147	-0.2658088	0.482832	0.4654287	1.781576	0.03379738	1.238785	-0.3962841	0.3155534	0.5824698	-0.749103	-0.1119429	1.543612	-2.337202
2350	62060	0	1	3	-0.07090235	-0.06787977	-0.9951594	0.04469097	1.682401	-0.2128257	-0.08221779	0.0348778	-0.9960039	0.9229956	0.8937895	3.026093	3.046799	0.4561867	0.4697891	0.4627884	0.4806908	0.4561867	0.4697891	0.4627884	0.4806908	-175.9247	-176.0979	-175.281	177.9945	0.3035427	2.696621	-0.2669793	0.482265	0.4652422	1.780963	0.03377068	1.239548	-0.3974448	0.3104077	0.5838492	-0.7501782	-0.0913387	1.553991	-2.138264
2351	62071	0	1	3	-0.07003569	-0.06748006	-0.9952472	0.04508418	1.682224	-0.2130235	-0.08160788	0.03518217	-0.9960434	0.9251996	0.9005761	3.02533	3.097824	0.4557796	0.4696452	0.4625107	0.4806908	0.4557796	0.4696452	0.4625107	0.4806908	-175.9747	-176.1212	-175.3161	177.9771	0.3070535	2.690702	-0.2676857	0.4817801	0.4651706	1.780542	0.0338248	1.240226	-0.3985813	0.3063078	0.5846366	-0.7512496	-0.09477006	1.550319	-2.219318
2352	62082	0	1	3	-0.06101731	-0.06694448	-0.9958841	0.04536766	1.681979	-0.2131131	-0.08106808	0.03496165	-0.9960954	0.9288517	0.9088007	3.05542	3.097366	0.4524654	0.4693462	0.460975	0.4803244	0.4524654	0.4693462	0.460975	0.4803244	-176.4939	-176.1543	-175.3472	177.9898	0.3101056	2.692969	-0.2674078	0.481342	0.465304	1.780344	0.03346479	1.240717	-0.3998367	0.3039778	0.5842873	-0.7524666	-0.1122022	1.511534	-2.819555
2353	62093	0	1	3	-0.06062185	-0.06719392	-0.9958916	0.04563522	1.681723	-0.2132376	-0.0804765	0.03473043	-0.9961513	0.9288517	0.9088007	3.05542	3.097366	0.4524654	0.4693462	0.460975	0.4803244	0.4524654	0.4693462	0.460975	0.4803244	-176.5166	-176.14	-175.3812	178.0033	0.3119395	2.694961	-0.2671513	0.48105	0.46544	1.780153	0.03303707	1.241084	-0.4009584	0.3020964	0.5852178	-0.752501	-0.1106202	1.510624	-2.819716
2354	62105	0	1	3	-0.06913691	-0.06758249	-0.9953038	0.04589784	1.68146	-0.2135105	-0.08005377	0.0341112	-0.9962068	0.9158831	0.9062204	3.026093	3.046799	0.4561867	0.4697891	0.4627884	0.4806908	0.4561867	0.4697891	0.4627884	0.4806908	-176.0264	-176.1155	-175.4057	178.0388	0.3121316	2.701211	-0.2663829	0.4808147	0.4657069	1.779901	0.0325256	1.24135	-0.4020863	0.299265	0.5869435	-0.7522883	-0.08674699	1.551476	-2.13908
2355	62116	0	1	3	-0.06829059	-0.06829455	-0.9953129	0.04611415	1.681152	-0.2137591	-0.07969887	0.03357077	-0.9962537	0.9251758	0.9139923	3.02533	3.097824	0.4557796	0.4696452	0.4625107	0.4806908	0.4557796	0.4696452	0.4625107	0.4806908	-176.075	-176.0747	-175.4262	178.07	0.313152	2.706581	-0.2657204	0.4806413	0.4659628	1.779689	0.03213906	1.241633	-0.4032316	0.2954287	0.5890399	-0.7521663	-0.09056836	1.545922	-2.22005
2356	62127	0	1	3	-0.06800292	-0.06884208	-0.995295	0.04610014	1.680689	-0.2137866	-0.07934708	0.03279189	-0.9963077	0.9251758	0.9139923	3.02533	3.097824	0.4557796	0.4696452	0.4625107	0.4806908	0.4557796	0.4696452	0.4625107	0.4806908	-176.0914	-176.0433	-175.4465	178.1149	0.3146601	2.716979	-0.2644522	0.4805115	0.4663427	1.779763	0.0315237	1.241801	-0.4044032	0.2900611	0.591378	-0.7524204	-0.090047	1.543871	-2.220006
2357	62138	0	1	3	-0.05923874	-0.07024828	-0.9957565	0.04602748	1.68039	-0.2138449	-0.07890502	0.0313955	-0.9963878	0.9243224	0.907968	3.051727	3.093292	0.4523062	0.469489	0.4607919	0.4803456	0.4523062	0.469489	0.4607919	0.4803456	-176.5954	-175.9646	-175.4721	178.1953	0.3174419	2.736419	-0.2621973	0.4804808	0.4669267	1.779943	0.03070539	1.241902	-0.4056594	0.2845634	0.592643	-0.7535236	-0.1084534	1.495135	-2.858279
2358	62149	0	1	3	-0.05785774	-0.07355002	-0.9956032	0.0459587	1.680632	-0.213971	-0.07830026	0.02953014	-0.9964924	0.9239434	0.9186172	3.055893	3.080032	0.4500683	0.4709885	0.4604884	0.4803456	0.4500683	0.4709885	0.4604884	0.4803456	-176.6741	-175.775	-175.5072	178.3026	0.3199516	2.763105	-0.2592512	0.4806229	0.4675759	1.780167	0.02996033	1.241938	-0.4069352	0.2794628	0.5933906	-0.7548431	-0.1198589	1.445988	-3.232814
2359	62160	0	1	3	-0.05222745	-0.06946981	-0.9962074	0.04569417	1.681668	-0.2143444	-0.07770013	0.028137	-0.9965796	0.9274457	0.937004	3.043137	3.069931	0.4484147	0.4710875	0.4599788	0.4803801	0.4484147	0.4710875	0.4599788	0.4803801	-176.9989	-176.011	-175.5418	178.3828	0.3253819	2.781876	-0.2573779	0.4807076	0.4679087	1.780024	0.02918375	1.241913	-0.4083638	0.2755567	0.5936041	-0.7561103	-0.1685877	1.383172	-4.391152
2360	62171	0	1	3	-0.05186059	-0.07092344	-0.9961241	0.0453667	1.681967	-0.2143596	-0.07702451	0.0288919	-0.9966105	0.9274457	0.937004	3.043137	3.069931	0.4484147	0.4710875	0.4599788	0.4803801	0.4484147	0.4710875	0.4599788	0.4803801	-177.0197	-175.9274	-175.5806	178.3395	0.3338447	2.770488	-0.2587339	0.4808131	0.4676349	1.779917	0.02830005	1.241952	-0.4097745	0.2734501	0.5923777	-0.7578349	-0.1672351	1.386328	-4.391461
2361	62183	501	1	3	-0.04791695	-0.07035403	-0.9963632	0.04500383	1.681585	-0.2144278	-0.07458089	0.03100329	-0.996733	0.9218823	0.9136786	3.008316	3.068283	0.4483543	0.4718952	0.4583849	0.4803934	0.4483543	0.4718952	0.4583849	0.4803934	-177.2466	-175.961	-175.7208	178.2184	0.3452696	2.737086	-0.2625055	0.4815665	0.4670373	1.779698	0.02745926	1.242104	-0.4110963	0.2710522	0.5900491	-0.7605084	-0.05428661	1.525634	-2.401833
2362	62194	0	1	3	-0.04490199	-0.06863625	-0.9966182	0.0446226	1.681641	-0.214558	-0.07264218	0.02971254	-0.9969155	0.9299295	0.919248	3.008728	3.054169	0.4474884	0.4718952	0.4582096	0.4807539	0.4474884	0.4718952	0.4582096	0.4807539	-177.4203	-176.0603	-175.8324	178.2928	0.3528523	2.754222	-0.2606205	0.4821277	0.4675477	1.779919	0.0265559	1.242453	-0.4122642	0.2671997	0.5848335	-0.7658813	-0.06910985	1.485464	-2.892042
2363	62205	0	1	3	-0.04325369	-0.0700126	-0.9965954	0.04417652	1.68221	-0.2146209	-0.07152636	0.02853018	-0.9970306	0.9299295	0.919248	3.008728	3.054169	0.4474884	0.4718952	0.4582096	0.4807539	0.4474884	0.4718952	0.4582096	0.4807539	-177.5149	-175.9815	-175.8966	178.3609	0.3554315	2.771264	-0.2588176	0.4824268	0.4678775	1.780094	0.02568007	1.242988	-0.413343	0.2592831	0.5788178	-0.773138	-0.06682092	1.482781	-2.891982
2364	62216	0	1	3	-0.0378773	-0.06865213	-0.9969147	0.04378057	1.682925	-0.2148409	-0.07022176	0.02811678	-0.9971353	0.9236144	0.9141153	3.083954	3.167343	0.4453266	0.4663721	0.452265	0.4761042	0.4453266	0.4663721	0.452265	0.4761042	-177.8241	-176.0606	-175.9717	178.3849	0.356939	2.775484	-0.2584695	0.4828441	0.4678936	1.780001	0.02483141	1.243582	-0.4143956	0.2497023	0.5738789	-0.7799436	-0.003537811	1.5626	-1.857825
2365	62227	0	1	3	-0.04184819	-0.07134016	-0.9965667	0.04321349	1.683194	-0.2147195	-0.06841042	0.02890136	-0.9972385	0.9319333	0.9117761	3.008316	3.068283	0.4483543	0.4718952	0.4583849	0.4803934	0.4483543	0.4718952	0.4583849	0.4803934	-177.5954	-175.9054	-176.0757	178.34	0.3576249	2.763722	-0.2598169	0.483458	0.467568	1.780094	0.02399772	1.244119	-0.4154984	0.2415639	0.5707569	-0.7847824	-0.04334213	1.522401	-2.402315
2366	62238	0	1	3	-0.03909111	-0.07084325	-0.9967086	0.0427258	1.683437	-0.2146944	-0.06670883	0.02861094	-0.9973623	0.9241136	0.904851	3.008728	3.054169	0.4474884	0.4718952	0.4582096	0.4807539	0.4474884	0.4718952	0.4582096	0.4807539	-177.754	-175.9344	-176.1735	178.3569	0.3562009	2.767313	-0.2594425	0.484054	0.4676213	1.780259	0.02316183	1.24473	-0.4164804	0.2339115	0.569297	-0.7881539	-0.05498309	1.484328	-2.892597
2367	62249	0	1	3	-0.03729045	-0.07110407	-0.9967594	0.0423246	1.683776	-0.2147309	-0.06487288	0.02810136	-0.9974979	0.9241136	0.904851	3.008728	3.054169	0.4474884	0.4718952	0.4582096	0.4807539	0.4474884	0.4718952	0.4582096	0.4807539	-177.8575	-175.9197	-176.2789	178.3863	0.3581286	2.773972	-0.2587642	0.4846692	0.4677551	1.780407	0.02256703	1.245308	-0.4175774	0.2261785	0.5698406	-0.7900161	-0.05056944	1.483265	-2.892701
2368	62260	0	1	3	-0.03146248	-0.07631155	-0.9965851	0.04186064	1.684116	-0.2147413	-0.06269644	0.02935665	-0.9976009	0.9243954	0.912322	3.102448	3.169113	0.4452899	0.4649127	0.451854	0.4740937	0.4452899	0.4649127	0.451854	0.4740937	-178.1918	-175.6213	-176.4039	178.3145	0.3599947	2.754136	-0.2610416	0.4854429	0.4672559	1.780309	0.02213532	1.245894	-0.4186752	0.2174552	0.5716525	-0.7911553	0.008342452	1.555035	-1.886736
2369	62271	0	1	3	-0.03105073	-0.06156283	-0.9976153	0.04136914	1.684427	-0.2147365	-0.06157329	0.03023026	-0.9976447	0.9232705	0.9112903	2.96402	3.109741	0.4451431	0.4686871	0.4514408	0.4773472	0.4451431	0.4686871	0.4514408	0.4773472	-178.2173	-176.4687	-176.4682	178.2644	0.3580787	2.740659	-0.2626041	0.4858401	0.4668729	1.780208	0.02181548	1.246478	-0.4197556	0.2092715	0.5729926	-0.7923919	0.006617621	1.570028	-2.039326
2370	62282	0	1	3	-0.02979301	-0.06064224	-0.99771	0.04080862	1.684595	-0.2146745	-0.06066433	0.03114159	-0.9976725	0.9232705	0.9112903	2.96402	3.109741	0.4451431	0.4686871	0.4514408	0.4773472	0.4451431	0.4686871	0.4514408	0.4773472	-178.2896	-176.5218	-176.5204	178.2122	0.3560212	2.727181	-0.2641601	0.4861417	0.4665026	1.780139	0.0214898	1.247027	-0.420814	0.2017661	0.5734398	-0.7940135	0.007984407	1.571985	-2.039413
2371	62294	0	1	3	-0.02406029	-0.06155307	-0.9978057	0.04029834	1.68477	-0.2147262	-0.05926472	0.03290623	-0.9976998	0.9188392	0.9138432	3.006485	3.052094	0.4439042	0.468798	0.4512392	0.4778358	0.4439042	0.468798	0.4512392	0.4778358	-178.6187	-176.47	-176.6005	178.1109	0.3595515	2.700824	-0.2672834	0.4865844	0.4658562	1.779846	0.02123344	1.247556	-0.4217496	0.195799	0.574019	-0.7950881	0.02305068	1.573288	-1.922225
2372	62305	0	1	3	-0.01821355	-0.05481036	-0.9983208	0.0398097	1.684941	-0.2148397	-0.05816412	0.0335003	-0.9977448	0.9188392	0.9138432	3.131378	3.066696	0.4443201	0.4644063	0.4512149	0.4754249	0.4443201	0.4644063	0.4512149	0.4754249	-178.9549	-176.8575	-176.6637	178.077	0.3638581	2.691134	-0.2684857	0.4868741	0.465631	1.779667	0.0209893	1.248022	-0.4226959	0.1910619	0.5749113	-0.7955956	0.01360687	1.565485	-2.16851
2373	62316	0	1	3	-0.01721025	-0.05426174	-0.9983686	0.03933293	1.684989	-0.2148775	-0.0568787	0.0343065	-0.9977915	0.9188392	0.9138432	3.131378	3.066696	0.4443201	0.4644063	0.4512149	0.4754249	0.4443201	0.4644063	0.4512149	0.4754249	-179.0123	-176.889	-176.7374	178.0308	0.3694557	2.679056	-0.2699718	0.4872209	0.4653625	1.779542	0.0206545	1.248432	-0.4236302	0.1870572	0.5766451	-0.7952924	0.01535136	1.566971	-2.168665
2374	62327	0	1	3	-0.01209179	-0.05237852	-0.9985384	0.03877103	1.684987	-0.2147539	-0.05546141	0.03445119	-0.9978664	0.934118	0.9094302	3.087433	3.046844	0.4438554	0.4655779	0.4512957	0.4770216	0.4438554	0.4655779	0.4512957	0.4770216	-179.3062	-176.9973	-176.8188	178.0227	0.3735626	2.677359	-0.2701951	0.4876107	0.4653355	1.779696	0.02015114	1.248734	-0.4245363	0.1838785	0.5787524	-0.7945026	0.02128598	1.555475	-2.403782
2375	62338	0	1	3	-0.01686334	-0.05427663	-0.9983805	0.03818846	1.684927	-0.2145939	-0.05385686	0.03431971	-0.9979588	0.9287652	0.9204617	3.139694	3.018448	0.4442583	0.4665371	0.4518754	0.4780775	0.4442583	0.4665371	0.4518754	0.4780775	-179.0323	-176.8882	-176.9109	178.0304	0.3758352	2.679581	-0.2699253	0.488094	0.4654115	1.779944	0.01958901	1.248984	-0.4254696	0.1797344	0.5808363	-0.79393	0.003710635	1.538424	-2.671037
2376	62349	0	1	3	-0.01689798	-0.05509986	-0.9983343	0.0376966	1.685027	-0.2146078	-0.05268516	0.03418763	-0.998026	0.927809	0.9200916	3.11937	3.072464	0.4442583	0.4665371	0.4519592	0.4780775	0.4442583	0.4665371	0.4519592	0.4780775	-179.0303	-176.8409	-176.9782	178.0381	0.3790195	2.680844	-0.2698051	0.4884112	0.4654549	1.77999	0.01881516	1.249206	-0.4263237	0.17495	0.5842887	-0.7924641	0.005643271	1.539008	-2.650496
2377	62360	0	1	3	-0.01580534	-0.05526481	-0.9983434	0.03710836	1.685099	-0.2146072	-0.05167911	0.03472923	-0.9980596	0.927809	0.9200916	3.11937	3.072464	0.4442583	0.4665371	0.4519592	0.4780775	0.4442583	0.4665371	0.4519592	0.4780775	-179.093	-176.8316	-177.0359	178.0071	0.3844137	2.672957	-0.2707953	0.4886199	0.4652699	1.779919	0.01803118	1.248992	-0.4272479	0.1646601	0.5877765	-0.7920894	0.00714387	1.540248	-2.650592
2378	62371	0	1	3	-0.01763703	-0.05580955	-0.9982792	0.03653228	1.685218	-0.2146896	-0.0515055	0.03537339	-0.9980462	0.9379364	0.9285255	3.07692	3.102448	0.4472086	0.4697087	0.4528368	0.4783874	0.4472086	0.4697087	0.4528368	0.4783874	-178.988	-176.8002	-177.0458	177.9701	0.389698	2.66343	-0.2720003	0.4885032	0.4650324	1.779699	0.01707214	1.248708	-0.4283547	0.1580145	0.5885855	-0.7928423	0.01121664	1.597977	-1.659592
2379	62382	0	1	3	-0.01510448	-0.0561754	-0.9982923	0.03597182	1.685323	-0.2147973	-0.05134585	0.03586322	-0.9980369	0.9332131	0.9123841	3.098831	3.087997	0.4466209	0.4698995	0.4528592	0.4786974	0.4466209	0.4698995	0.4528592	0.4786974	-179.1332	-176.7793	-177.0549	177.9421	0.394109	2.655846	-0.2729696	0.4883944	0.4648491	1.779482	0.01606977	1.248308	-0.4294525	0.1520154	0.5848103	-0.7967988	0.01158489	1.589935	-1.786837
2380	62393	0	1	3	-0.01506837	-0.05573449	-0.9983175	0.03538966	1.685437	-0.2149565	-0.05189122	0.03665507	-0.9979799	0.9332131	0.9123841	3.098831	3.087997	0.4466209	0.4698995	0.4528592	0.4786974	0.4466209	0.4698995	0.4528592	0.4786974	-179.1352	-176.8046	-177.0236	177.8965	0.3974881	2.64405	-0.2744657	0.4880217	0.4645475	1.779117	0.01515007	1.247926	-0.4305506	0.1470725	0.5802798	-0.8010274	0.01000058	1.591243	-1.787053
2381	62405	0	1	3	-0.01550743	-0.05299949	-0.9984706	0.03473097	1.685502	-0.2150601	-0.05210292	0.0368716	-0.9979608	0.9283302	0.9204329	3.11937	3.072464	0.4442583	0.4665371	0.4519592	0.4780775	0.4442583	0.4665371	0.4519592	0.4780775	-179.1102	-176.9615	-177.0113	177.884	0.3994019	2.640249	-0.2749591	0.4877812	0.4644567	1.778926	0.01412797	1.247292	-0.4316562	0.1419554	0.5699558	-0.8093202	0.002739236	1.545467	-2.651301
2382	62416	0	1	3	-0.01845242	-0.05381276	-0.9983742	0.0340448	1.685439	-0.2150569	-0.0526505	0.03736651	-0.9979138	0.9321609	0.9197813	3.07692	3.102448	0.4472086	0.4697087	0.4528368	0.4783874	0.4472086	0.4697087	0.4528368	0.4783874	-178.9411	-176.9147	-176.9799	177.8556	0.4010453	2.633541	-0.2757947	0.4874085	0.4642902	1.778774	0.01317006	1.246707	-0.4327338	0.1362702	0.5605674	-0.81682	0.006667353	1.600941	-1.660084
2383	62427	0	1	3	-0.01902284	-0.05332603	-0.9983897	0.03339469	1.685469	-0.2151495	-0.05320114	0.03746049	-0.9978811	0.9321609	0.9197813	3.07692	3.102448	0.4472086	0.4697087	0.4528368	0.4783874	0.4472086	0.4697087	0.4528368	0.4783874	-178.9085	-176.9426	-176.9482	177.8501	0.4011613	2.631508	-0.2760554	0.4870626	0.4642407	1.778595	0.01227033	1.245885	-0.4337963	0.1301634	0.5486445	-0.8258612	0.005261324	1.601121	-1.660171
2384	62438	0	1	3	-0.01772074	-0.0537476	-0.9983951	0.03269422	1.68542	-0.2151097	-0.05383829	0.03730417	-0.9978527	0.9379441	0.9170086	3.07695	3.084213	0.4466363	0.4697087	0.4531308	0.4787201	0.4466363	0.4697087	0.4531308	0.4787201	-178.9832	-176.9185	-176.9117	177.859	0.3997577	2.633713	-0.2757608	0.4866929	0.4642892	1.778588	0.01154768	1.244978	-0.4348927	0.1227611	0.5392713	-0.8331363	0.00145445	1.589213	-1.8685
2385	62449	0	1	3	-0.0220233	-0.05513655	-0.9982235	0.03208292	1.685396	-0.21512	-0.05481728	0.03688009	-0.9978153	0.9258411	0.9147304	3.103836	3.084442	0.4471214	0.4697087	0.4534127	0.4787945	0.4471214	0.4697087	0.4534127	0.4787945	-178.7362	-176.8385	-176.8555	177.8833	0.3960248	2.639206	-0.2750487	0.4862397	0.4644147	1.778558	0.01081246	1.243912	-0.4362723	0.1160973	0.531039	-0.8393564	-0.001871221	1.588774	-1.83993
2386	62460	0	1	3	-0.02493069	-0.05719312	-0.9980406	0.03147703	1.685458	-0.2151971	-0.05569299	0.03642891	-0.9977832	0.9134987	0.9056926	3.103714	3.116867	0.4472086	0.4697087	0.4537618	0.4788463	0.4472086	0.4697087	0.4537618	0.4788463	-178.5691	-176.7202	-176.8053	177.9091	0.3928422	2.644631	-0.2743664	0.4858192	0.4645342	1.778467	0.01025873	1.242686	-0.4374628	0.1132831	0.5223644	-0.8451641	-0.005190209	1.581352	-1.895098
2387	62471	0	1	3	-0.0256661	-0.05759963	-0.9979985	0.0309298	1.685562	-0.215364	-0.05689017	0.03625778	-0.997722	0.9134987	0.9056926	3.103714	3.116867	0.4472086	0.4697087	0.4537618	0.4788463	0.4472086	0.4697087	0.4537618	0.4788463	-178.5269	-176.6968	-176.7366	177.9187	0.3909809	2.645813	-0.2742285	0.4852655	0.4645484	1.778213	0.009773076	1.24147	-0.4386549	0.1117943	0.512246	-0.8515318	-0.007598966	1.581221	-1.895209
2388	62482	0	1	3	-0.02787513	-0.05705976	-0.9979654	0.0303486	1.68569	-0.2155063	-0.05811625	0.03651603	-0.9976417	0.9164401	0.9095076	3.103668	3.116989	0.447616	0.4697087	0.4542697	0.4791265	0.447616	0.4697087	0.4542697	0.4791265	-178.4	-176.7276	-176.6661	177.9038	0.3912992	2.641497	-0.2747891	0.4846644	0.4644151	1.777899	0.00942713	1.239936	-0.4398631	0.1138715	0.498947	-0.8591191	-0.01349323	1.579682	-1.933564
2389	62494	0	1	3	-0.01195635	-0.04223098	-0.9990222	0.02960992	1.685667	-0.2153989	-0.0595017	0.03695053	-0.9975442	0.930193	0.9107953	3.253265	3.145004	0.4420328	0.4646279	0.4495746	0.475075	0.4420328	0.4646279	0.4495746	0.475075	-179.3144	-177.5795	-176.5865	177.8786	0.392684	2.636646	-0.2753944	0.4839511	0.4642552	1.777781	0.009157896	1.238344	-0.4410725	0.1149425	0.4846997	-0.8670954	-0.006078526	1.542405	-3.440773
